movie_id,title,release_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,ratings_average,ratings_count,price,buy_probability
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1982-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.772727272727273,44,5.0,0.5
252,"Lost World: Jurassic Park, The (1997)",1997-05-23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.9430379746835444,158,5.0,0.5
330,187 (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.024390243902439,41,5.0,0.5
583,Romeo Is Bleeding (1993),1993-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,37,5.0,0.5
581,Kalifornia (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.2203389830508473,59,5.0,0.5
535,Addicted to Love (1997),1997-05-23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1666666666666665,54,5.0,0.5
749,"MatchMaker, The (1997)",1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.176470588235294,51,5.0,0.5
530,"Man Who Would Be King, The (1975)",1975-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025,80,5.0,0.5
402,Ghost (1990),1990-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.4647058823529413,170,5.0,0.5
403,Batman (1989),1989-01-01,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.427860696517413,201,5.0,0.5
409,Jack (1996),1996-08-07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.142857142857143,70,5.0,0.5
410,Kingpin (1996),1996-07-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1296296296296298,162,5.0,0.5
521,"Deer Hunter, The (1978)",1978-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.8333333333333335,120,5.0,0.5
411,"Nutty Professor, The (1996)",1996-06-28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2.914110429447853,163,5.0,0.5
414,My Favorite Year (1982),1982-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.532258064516129,62,5.0,0.5
517,Manhattan (1979),1979-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.769230769230769,91,5.0,0.5
514,Annie Hall (1977),1977-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.911111111111111,180,5.0,0.5
431,Highlander (1986),1986-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5359477124183005,153,5.0,0.5
435,Butch Cassidy and the Sundance Kid (1969),1969-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.949074074074074,216,5.0,0.5
436,"American Werewolf in London, An (1981)",1981-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5353535353535355,99,5.0,0.5
454,Bastard Out of Carolina (1996),1996-12-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.875,16,5.0,0.5
458,Nixon (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1222222222222222,90,5.0,0.5
460,"Crossing Guard, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,28,5.0,0.5
468,Rudy (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3125,64,5.0,0.5
472,Dragonheart (1996),1996-05-31,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0822784810126582,158,5.0,0.5
473,James and the Giant Peach (1996),1996-04-12,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.126984126984127,126,5.0,0.5
476,"First Wives Club, The (1996)",1996-09-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01875,160,5.0,0.5
477,Matilda (1996),1996-08-02,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.210526315789474,95,5.0,0.5
399,"Three Musketeers, The (1993)",1993-01-01,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.303370786516854,89,5.0,0.5
394,Radioland Murders (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.3333333333333335,12,5.0,0.5
544,Things to Do in Denver when You're Dead (1995),1996-02-02,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3.1549295774647885,71,5.0,0.5
390,Fear of a Black Hat (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,10,5.0,0.5
578,Demolition Man (1993),1993-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.152173913043478,92,5.0,0.5
337,"House of Yes, The (1997)",1997-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,18,5.0,0.5
341,Critical Care (1997),1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.090909090909091,11,5.0,0.5
576,Cliffhanger (1993),1993-01-01,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.021505376344086,93,5.0,0.5
342,"Man Who Knew Too Little, The (1997)",1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.923076923076923,52,5.0,0.5
343,Alien: Resurrection (1997),1997-01-01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.096774193548387,124,5.0,0.5
349,Hard Rain (1998),1998-01-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.903225806451613,31,5.0,0.5
350,Fallen (1998),1998-01-16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.1463414634146343,41,5.0,0.5
570,Wyatt Earp (1994),1994-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,50,5.0,0.5
355,Sphere (1998),1998-02-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.926829268292683,41,5.0,0.5
360,Wonderland (1997),1997-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2,10,5.0,0.5
211,M*A*S*H (1970),1970-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.912621359223301,206,5.0,0.5
362,Blues Brothers 2000 (1998),1998-02-06,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8214285714285716,28,5.0,0.5
561,Mary Shelley's Frankenstein (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0677966101694913,59,5.0,0.5
365,Powder (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2083333333333335,48,5.0,0.5
559,Interview with the Vampire (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.1824817518248176,137,5.0,0.5
371,"Bridges of Madison County, The (1995)",1996-02-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1641791044776117,67,5.0,0.5
373,Judge Dredd (1995),1995-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8974358974358974,39,5.0,0.5
557,Farinelli: il castrato (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.1176470588235294,17,5.0,0.5
379,Tales From the Crypt Presents: Demon Knight (1995),1995-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9767441860465116,43,5.0,0.5
553,"Walk in the Clouds, A (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2857142857142856,63,5.0,0.5
380,Star Trek: Generations (1994),1994-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.336206896551724,116,5.0,0.5
550,Die Hard: With a Vengeance (1995),1995-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2847682119205297,151,5.0,0.5
546,Broken Arrow (1996),1996-02-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.031496062992126,254,5.0,0.5
562,"Quick and the Dead, The (1995)",1995-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2083333333333335,48,5.0,0.5
208,Young Frankenstein (1974),1974-01-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.945,200,5.0,0.5
279,Once Upon a Time... When We Were Colored (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2857142857142856,28,5.0,0.5
63,"Santa Clause, The (1994)",1994-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.097560975609756,82,5.0,0.5
90,So I Married an Axe Murderer (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0526315789473686,95,5.0,0.5
41,Billy Madison (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.081081081081081,37,5.0,0.5
43,Disclosure (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,40,5.0,0.5
85,"Ref, The (1994)",1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0344827586206895,58,5.0,0.5
698,"Browning Version, The (1994)",1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,10,5.0,0.5
84,Robert A. Heinlein's The Puppet Masters (1994),1994-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.0,18,5.0,0.5
44,Dolores Claiborne (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.3417721518987342,79,5.0,0.5
702,Barcelona (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.018867924528302,53,5.0,0.5
17,From Dusk Till Dawn (1996),1996-02-05,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,3.119565217391304,92,5.0,0.5
16,French Twist (Gazon maudit) (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2051282051282053,39,5.0,0.5
149,Jude (1996),1996-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,23,5.0,0.5
722,Nine Months (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9310344827586206,58,5.0,0.5
77,"Firm, The (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.2781456953642385,151,5.0,0.5
206,Akira (1988),1988-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.38,50,5.0,0.5
704,"House of the Spirits, The (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0416666666666665,24,5.0,0.5
148,"Ghost and the Darkness, The (1996)",1996-10-11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.203125,128,5.0,0.5
733,Go Fish (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2,15,5.0,0.5
40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8947368421052633,57,5.0,0.5
94,Home Alone (1990),1990-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0875912408759123,137,5.0,0.5
720,First Knight (1995),1995-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0232558139534884,86,5.0,0.5
689,"Jackal, The (1997)",1997-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1494252873563218,87,5.0,0.5
108,Kids in the Hall: Brain Candy (1996),1996-04-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.076923076923077,65,5.0,0.5
118,Twister (1996),1996-05-10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2150170648464163,293,5.0,0.5
38,"Net, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0083333333333333,120,5.0,0.5
123,"Frighteners, The (1996)",1996-07-19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.234782608695652,115,5.0,0.5
682,I Know What You Did Last Summer (1997),1997-10-17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.06,100,5.0,0.5
716,Home for the Holidays (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1551724137931036,58,5.0,0.5
127,"Godfather, The (1972)",1972-01-01,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.283292978208232,413,5.0,0.5
695,Kicking and Screaming (1995),1995-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.923076923076923,13,5.0,0.5
696,City Hall (1996),1996-02-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.1392405063291138,79,5.0,0.5
728,Junior (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.022222222222222,45,5.0,0.5
140,Homeward Bound: The Incredible Journey (1993),1993-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2131147540983607,61,5.0,0.5
27,Bad Boys (1995),1995-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1052631578947367,57,5.0,0.5
39,Strange Days (1995),1995-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.264367816091954,87,5.0,0.5
731,"Corrina, Corrina (1994)",1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1538461538461537,39,5.0,0.5
106,Diabolique (1996),1996-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.887323943661972,71,5.0,0.5
75,Brother Minister: The Assassination of Malcolm X (1994),1994-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5,5.0,0.5
723,Boys on the Side (1995),1995-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1470588235294117,34,5.0,0.5
154,Monty Python's Life of Brian (1979),1979-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7471264367816093,174,5.0,0.5
745,"Ruling Class, The (1972)",1972-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,16,5.0,0.5
715,To Die For (1995),1995-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2758620689655173,87,5.0,0.5
179,"Clockwork Orange, A (1971)",1971-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.909502262443439,221,5.0,0.5
746,Real Genius (1985),1985-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6638655462184873,119,5.0,0.5
714,Carrington (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.230769230769231,13,5.0,0.5
62,Stargate (1994),1994-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.141732283464567,127,5.0,0.5
186,"Blues Brothers, The (1980)",1980-01-01,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8366533864541834,251,5.0,0.5
708,"Sex, Lies, and Videotape (1989)",1989-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4752475247524752,101,5.0,0.5
187,"Godfather: Part II, The (1974)",1974-01-01,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.186602870813397,209,5.0,0.5
67,Ace Ventura: Pet Detective (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0485436893203883,103,5.0,0.5
194,"Sting, The (1973)",1973-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.058091286307054,241,5.0,0.5
197,"Graduate, The (1967)",1967-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.104602510460251,239,5.0,0.5
670,Body Snatchers (1993),1993-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3.0,36,5.0,0.5
200,"Shining, The (1980)",1980-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.825242718446602,206,5.0,0.5
201,Evil Dead II (1987),1987-01-01,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5168539325842696,89,5.0,0.5
205,Patton (1970),1970-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.9926470588235294,136,5.0,0.5
710,Better Off Dead... (1985),1985-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.569620253164557,79,5.0,0.5
2,GoldenEye (1995),1995-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2061068702290076,131,5.0,0.5
54,Outbreak (1995),1995-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.2403846153846154,104,5.0,0.5
168,Monty Python and the Holy Grail (1974),1974-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0664556962025316,316,5.0,0.5
49,I.Q. (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3209876543209877,81,5.0,0.5
72,"Mask, The (1994)",1994-01-01,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.193798449612403,129,5.0,0.5
159,Basic Instinct (1992),1992-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.227722772277228,101,5.0,0.5
161,Top Gun (1986),1986-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.481818181818182,220,5.0,0.5
162,On Golden Pond (1981),1981-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.556603773584906,106,5.0,0.5
739,Pretty Woman (1990),1990-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.323170731707317,164,5.0,0.5
737,Sirens (1994),1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.983050847457627,59,5.0,0.5
5,Copycat (1995),1995-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.302325581395349,86,5.0,0.5
677,Fire on the Mountain (1996),1997-01-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1,5.0,0.5
3,Four Rooms (1995),1995-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.033333333333333,90,5.0,0.5
53,Natural Born Killers (1994),1994-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.953125,128,5.0,0.5
1260,Total Eclipse (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.75,4,4.0,0.6
397,Striking Distance (1993),1993-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5833333333333335,12,4.0,0.6
376,Houseguest (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,24,4.0,0.6
1249,For Love or Money (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,12,4.0,0.6
370,Mary Reilly (1996),1996-02-23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.8205128205128207,39,4.0,0.6
396,Serial Mom (1994),1994-01-01,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.814814814814815,54,4.0,0.6
1225,Angus (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642857142857143,14,4.0,0.6
1258,Trial and Error (1997),1997-05-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5217391304347827,23,4.0,0.6
386,Addams Family Values (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8160919540229883,87,4.0,0.6
1222,Judgment Night (1993),1993-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,25,4.0,0.6
384,Naked Gun 33 1/3: The Final Insult (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782608695652174,69,4.0,0.6
395,Robin Hood: Men in Tights (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5892857142857144,56,4.0,0.6
1241,"Van, The (1996)",1997-06-27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,6,4.0,0.6
1224,"Scout, The (1994)",1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,12,4.0,0.6
391,Last Action Hero (1993),1993-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7457627118644066,59,4.0,0.6
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",1991-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,5,4.0,0.6
1496,Carpool (1996),1996-08-23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8,5,4.0,0.6
1212,Flesh and Bone (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.8333333333333335,6,4.0,0.6
443,"Birds, The (1963)",1963-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.808641975308642,162,4.0,0.6
1145,Blue Chips (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,9,4.0,0.6
447,Carrie (1976),1976-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5041322314049586,121,4.0,0.6
1139,Hackers (1995),1995-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.606060606060606,33,4.0,0.6
448,"Omen, The (1976)",1976-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.388235294117647,85,4.0,0.6
449,Star Trek: The Motion Picture (1979),1979-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.034188034188034,117,4.0,0.6
1135,"Doors, The (1991)",1991-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.9782608695652173,46,4.0,0.6
451,Grease (1978),1978-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.347058823529412,170,4.0,0.6
1132,Feeling Minnesota (1996),1996-09-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.625,32,4.0,0.6
1674,Mamma Roma (1962),1962-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,1,4.0,0.6
1128,Heidi Fleiss: Hollywood Madam (1995) ,1996-02-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6923076923076925,13,4.0,0.6
1125,"Innocents, The (1961)",1961-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.25,4,4.0,0.6
1118,Up in Smoke (1978),1978-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25531914893617,47,4.0,0.6
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.252577319587629,194,4.0,0.6
1112,Cobb (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8,15,4.0,0.6
1110,Tank Girl (1995),1995-01-01,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2.8536585365853657,41,4.0,0.6
479,Vertigo (1958),1958-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.251396648044692,179,4.0,0.6
480,North by Northwest (1959),1959-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.284916201117318,179,4.0,0.6
481,"Apartment, The (1960)",1960-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9365079365079363,63,4.0,0.6
482,Some Like It Hot (1959),1959-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.984375,128,4.0,0.6
1100,What Happened Was... (1994),1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.625,8,4.0,0.6
18,"White Balloon, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8,10,4.0,0.6
1163,"Portrait of a Lady, The (1996)",1996-12-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.68,25,4.0,0.6
428,Harold and Maude (1971),1971-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8181818181818183,121,4.0,0.6
427,To Kill a Mockingbird (1962),1962-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.292237442922374,219,4.0,0.6
401,"Brady Bunch Movie, The (1995)",1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8026315789473686,76,4.0,0.6
1210,Virtuosity (1995),1995-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.736842105263158,38,4.0,0.6
1209,Mixed Nuts (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.533333333333333,15,4.0,0.6
1208,Kiss of Death (1995),1995-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2.85,20,4.0,0.6
1206,Amos & Andrew (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6842105263157894,19,4.0,0.6
34,"Doom Generation, The (1995)",1995-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7142857142857144,7,4.0,0.6
